area,year,month,CACI,component_count,T90,T10,P,D,W
Province:Guizhou,2017,12,-0.472585658330895,3,-0.3767103433678844,-0.48517189074284733,,,-1.526218522367648
Province:Guizhou,2018,1,-0.15516918667980892,3,0.5666520426656398,0.4641465802630083,,,-0.5680130224420583
Province:Guizhou,2018,2,-0.3488128538265818,3,0.2105127812275427,0.28545249625797686,,,-0.9714988464493112
Province:Guizhou,2018,3,0.8780681328792085,3,2.4396345085891316,-1.0762832632007955,,,-0.8817133731523016
Province:Guizhou,2018,4,0.2988147098350661,3,1.1188812086642763,-0.7679077604132378,,,-0.9903448395723159
Province:Guizhou,2018,5,1.4550991965740918,3,2.6481178206782428,-1.0776311893781072,,,0.6395485796659258
Province:Guizhou,2018,6,0.09763195436811085,3,0.5454343688298738,-1.012307778560976,,,-1.2648462842865174
Province:Guizhou,2018,7,0.6551623529132834,3,1.3641390099014215,-1.6964297161292614,,,-1.0950816672908323
Province:Guizhou,2018,8,-0.0605281943301866,3,0.13156350775721692,-0.9756960565585023,,,-1.288844147306279
Province:Guizhou,2018,9,0.22804917770058256,3,0.618678280225399,-0.25987616501250543,,,-0.1944069121361567
Province:Guizhou,2018,10,-1.245628742094138,4,-1.3321156319716116,0.5502940503581429,-1.6963453183061243,,-1.403759967740673
Province:Guizhou,2018,11,-0.27698558045746824,3,-0.04885658159109232,-0.2080771227997597,,,-0.9901772825810721
Province:Guizhou,2018,12,0.09817621996902728,4,1.524215489545598,1.5542522266672594,1.0217109945586744,,-0.5989693775609038
Province:Guizhou,2019,1,0.8118846132586854,4,0.46826279649431657,-0.4765801500252,3.270181048832397,,-0.9674855423171715
Province:Guizhou,2019,2,-0.149520375140938,4,0.7528029577338067,-0.22830850732040586,-0.4660619089366428,,-1.1131310566813217
Province:Guizhou,2019,3,0.18302787535292434,3,0.3717302565212405,-0.9770790487540149,,,-0.7997256792164824
Province:Guizhou,2019,4,0.9187817717484082,3,2.539175622623692,-1.2730222923285863,,,-1.0558525997070536
Province:Guizhou,2019,5,-0.7439809893454109,3,-0.9005061909947079,-0.007927385587116288,,,-1.339364162628641
Province:Guizhou,2019,6,0.9399237589646243,3,2.5229979667080173,-1.293838755778164,,,-0.9970654455923086
Province:Guizhou,2019,7,-0.295440633354094,3,0.4679287092716784,0.25916894204312796,,,-1.0950816672908323
Province:Guizhou,2019,8,0.6416255371718237,3,2.1099188746223936,-1.0302830862648094,,,-1.2153253493717318
Province:Guizhou,2019,9,0.326532149855278,3,1.1177253878495765,-0.5894477384452925,,,-0.727576676729035
Province:Guizhou,2019,10,0.4567740368842023,3,1.4455318586686638,-1.0091363386946193,,,-1.084346086710676
Province:Guizhou,2019,11,-0.16829226849975262,3,0.17434276159463646,-0.37056160169422103,,,-1.0497811687881153
Province:Guizhou,2019,12,0.29829237637464323,4,1.0114314499372679,-0.405973949985344,0.7751647947994499,,-0.999400689223489
Province:Guizhou,2020,1,2.225960678715433,4,1.4394662150726572,-0.9367531918632297,4.74797294905201,,1.7796503588738353
Province:Guizhou,2020,2,0.7231262720175349,4,0.5198149156913566,-0.9349944388938392,0.9892026867748587,,0.4484930467100846
Province:Guizhou,2020,3,0.38459147032588015,4,1.2262744723256203,-0.6154431520033947,0.41213024099956636,,-0.7154819840250605
Province:Guizhou,2020,4,-0.5910998478050328,4,-0.7181596736198566,1.8730311328273326,0.20963576747602428,,0.017155647751033735
Province:Guizhou,2020,5,1.2005468995229758,4,1.5790494552384855,-0.9900873070910965,2.005058777686624,,0.2279920580756976
Province:Guizhou,2020,6,2.664943206659355,4,2.773946711722778,-1.4867323239986576,6.142245317737649,,0.2568484731783349
Province:Guizhou,2020,7,1.0907535073250634,4,1.2783428713977334,-0.7118240137780564,1.9571886904861548,,0.4156584536383091
Province:Guizhou,2020,8,1.3120746378826451,4,1.4413902227290263,-1.0424951997093068,0.9869687184867323,,1.777444410605515
Province:Guizhou,2020,9,1.795359950645326,4,-0.4802040261502967,0.8717772508761413,9.476565128557173,,-0.9431440489494317
Province:Guizhou,2020,10,-0.5054956756371549,4,-0.9113986832463934,1.4733995398898112,0.9511435136452527,,-0.5883279930576679
Province:Guizhou,2020,11,0.6088162268094222,4,1.5506101417782931,0.5843926962157701,-0.48661692568417814,,1.9556643873593438
