province,season_year,season,component,raw_value,month_count,grid_count,station_count,reference_mean,reference_sd,reference_n,standardized_value
Shaanxi,1991,Winter,W,4.768002841212543,3,5,9,5.716958345404972,1.4952850893110687,29,-0.6346318243764784
Shaanxi,1992,Autumn,D,51.79096628022927,3,5,7,41.23053514774821,6.397858140490035,18,1.6506197700207519
Shaanxi,1992,Autumn,P,35.822102728354444,3,5,9,34.34162085141039,16.0259355342591,21,0.09238037141602036
Shaanxi,1992,Autumn,T10,14.355157725121318,3,5,9,9.286801882892519,4.502266077787077,30,1.1257344089978714
Shaanxi,1992,Autumn,T90,4.7777019503631895,3,5,9,9.89171358066978,5.15051738690894,30,-0.992912215635824
Shaanxi,1992,Autumn,W,4.801669026672956,3,5,9,5.769512606265089,1.8360401286696508,30,-0.527136397772204
Shaanxi,1992,Spring,D,43.992026917507665,3,5,7,40.30650749624387,6.704799312725851,18,0.549683778643248
Shaanxi,1992,Spring,P,25.87734865841017,3,5,8,27.498309186248143,19.170881699122017,21,-0.08455325911860428
Shaanxi,1992,Spring,T10,8.760011238486717,3,5,8,9.308355794259855,3.4947330149268265,30,-0.15690599351396212
Shaanxi,1992,Spring,T90,4.052058174915231,3,5,8,10.067465827661731,4.453651494417975,30,-1.350668695178769
Shaanxi,1992,Spring,W,3.8526925839210207,3,5,8,5.791797154687612,1.430571236104762,30,-1.3554757161527249
Shaanxi,1992,Summer,D,47.891496598868464,3,5,7,40.76852132199604,5.585149610397539,18,1.2753418930107094
Shaanxi,1992,Summer,P,59.17389255430977,3,5,9,61.23946377334541,17.95945132665074,20,-0.11501304697268028
Shaanxi,1992,Summer,T10,14.614936442251974,3,5,9,9.29134016792326,3.89996566975473,30,1.3650367016342269
Shaanxi,1992,Summer,T90,6.116557093463456,3,5,9,9.8538237108665,5.364437419791856,30,-0.6966744739372974
Shaanxi,1992,Summer,W,5.931520050943784,3,5,9,6.706913273484012,1.9941761522342651,30,-0.3888288512885287
Shaanxi,1992,Winter,D,39.78889247086486,3,5,8,39.47991394252486,8.72377571966797,18,0.03541798164794623
Shaanxi,1992,Winter,P,6.86495554822972,3,5,9,5.961593614205355,2.948661085039546,19,0.30636343342668365
Shaanxi,1992,Winter,T10,10.734439328795853,3,5,9,9.569123900862843,5.3574978723908515,29,0.2175111321907017
Shaanxi,1992,Winter,T90,9.582146278770564,3,5,9,10.20533254011252,4.6700110400164565,29,-0.1334442801102587
Shaanxi,1992,Winter,W,3.9545605098779943,3,5,9,5.716958345404972,1.4952850893110687,29,-1.1786366681011828
Shaanxi,1993,Autumn,D,38.37694952822698,3,5,7,41.23053514774821,6.397858140490035,18,-0.4460220212545486
Shaanxi,1993,Autumn,P,23.028000124973914,3,5,13,34.34162085141039,16.0259355342591,21,-0.7059569597201377
Shaanxi,1993,Autumn,T10,14.005951007438158,3,5,10,9.286801882892519,4.502266077787077,30,1.0481719745149232
Shaanxi,1993,Autumn,T90,7.189925052811209,3,5,10,9.89171358066978,5.15051738690894,30,-0.5245664318551183
Shaanxi,1993,Autumn,W,6.291590322458352,3,5,12,5.769512606265089,1.8360401286696508,30,0.2843498396582143
Shaanxi,1993,Spring,D,47.98514745197267,3,5,7,40.30650749624387,6.704799312725851,18,1.1452453082606937
Shaanxi,1993,Spring,P,22.098054745344868,3,5,12,27.498309186248143,19.170881699122017,21,-0.2816904577294739
Shaanxi,1993,Spring,T10,12.825474223829167,3,5,9,9.308355794259855,3.4947330149268265,30,1.0064054720480424
Shaanxi,1993,Spring,T90,6.6943054374241955,3,5,9,10.067465827661731,4.453651494417975,30,-0.7573920847792688
Shaanxi,1993,Spring,W,5.344412819272203,3,5,11,5.791797154687612,1.430571236104762,30,-0.312731253169588
Shaanxi,1993,Summer,D,43.18104849009982,3,5,7,40.76852132199604,5.585149610397539,18,0.4319539021143715
Shaanxi,1993,Summer,P,57.300292649755924,3,5,12,61.23946377334541,17.95945132665074,20,-0.2193369414211445
Shaanxi,1993,Summer,T10,15.466497331271531,3,5,9,9.29134016792326,3.89996566975473,30,1.5833875695979216
Shaanxi,1993,Summer,T90,2.9841879465423147,3,5,9,9.8538237108665,5.364437419791856,30,-1.2805882941198952
Shaanxi,1993,Summer,W,5.493074686506351,3,5,10,6.706913273484012,1.9941761522342651,30,-0.608691757554959
Shaanxi,1993,Winter,D,52.78924641384552,3,5,7,39.47991394252486,8.72377571966797,18,1.5256390007040688
Shaanxi,1993,Winter,P,7.438200156970019,3,5,10,5.961593614205355,2.948661085039546,19,0.5007718758376265
Shaanxi,1993,Winter,T10,12.907359710076483,3,5,9,9.569123900862843,5.3574978723908515,29,0.6230960587808706
Shaanxi,1993,Winter,T90,10.042490275406427,3,5,9,10.20533254011252,4.6700110400164565,29,-0.034869781529578384
Shaanxi,1993,Winter,W,4.4541787062911835,3,5,10,5.716958345404972,1.4952850893110687,29,-0.8445076113850613
Shaanxi,1994,Autumn,D,32.94381204118097,3,5,9,41.23053514774821,6.397858140490035,18,-1.2952339555832248
Shaanxi,1994,Autumn,P,36.067757370323484,3,5,13,34.34162085141039,16.0259355342591,21,0.10770893937661753
Shaanxi,1994,Autumn,T10,13.37946232002656,3,5,10,9.286801882892519,4.502266077787077,30,0.9090223381790082
Shaanxi,1994,Autumn,T90,11.113404632468821,3,5,10,9.89171358066978,5.15051738690894,30,0.23719773374694572
Shaanxi,1994,Autumn,W,7.681980626084559,3,5,11,5.769512606265089,1.8360401286696508,30,1.0416264818815242
Shaanxi,1994,Spring,D,34.691404129620445,3,5,9,40.30650749624387,6.704799312725851,18,-0.8374752329970321
Shaanxi,1994,Spring,P,24.538354725355003,3,5,13,27.498309186248143,19.170881699122017,21,-0.15439845216032497
Shaanxi,1994,Spring,T10,9.039494685959028,3,5,10,9.308355794259855,3.4947330149268265,30,-0.07693323271118514
Shaanxi,1994,Spring,T90,12.189473250765237,3,5,10,10.067465827661731,4.453651494417975,30,0.4764646326195805
Shaanxi,1994,Spring,W,5.673225036069219,3,5,13,5.791797154687612,1.430571236104762,30,-0.08288445596127562
Shaanxi,1994,Summer,D,33.81760808540071,3,5,9,40.76852132199604,5.585149610397539,18,-1.2445348328100707
Shaanxi,1994,Summer,P,68.06961513726763,3,5,13,61.23946377334541,17.95945132665074,20,0.3803095784884412
Shaanxi,1994,Summer,T10,3.496616734185023,3,5,9,9.29134016792326,3.89996566975473,30,-1.4858396007631185
Shaanxi,1994,Summer,T90,11.257472481415192,3,5,9,9.8538237108665,5.364437419791856,30,0.26165814990589537
Shaanxi,1994,Summer,W,8.68817481098962,3,5,13,6.706913273484012,1.9941761522342651,30,0.9935238345347843
Shaanxi,1994,Winter,D,35.565200173840175,3,5,9,39.47991394252486,8.72377571966797,18,-0.4487407625414836
Shaanxi,1994,Winter,P,5.292899227039374,3,5,13,5.961593614205355,2.948661085039546,19,-0.2267789915086197
Shaanxi,1994,Winter,T10,9.274595063025979,3,5,10,9.569123900862843,5.3574978723908515,29,-0.054975073224887205
Shaanxi,1994,Winter,T90,5.378606014703383,3,5,10,10.20533254011252,4.6700110400164565,29,-1.0335578404525847
Shaanxi,1994,Winter,W,8.045247380927217,3,5,11,5.716958345404972,1.4952850893110687,29,1.5570870412377151
Shaanxi,1995,Autumn,D,55.7421263982475,3,5,13,41.23053514774821,6.397858140490035,18,2.2681952196876614
Shaanxi,1995,Autumn,P,24.772542681065293,3,5,13,34.34162085141039,16.0259355342591,21,-0.5970995047302545
Shaanxi,1995,Autumn,T10,7.836391111256591,3,5,10,9.286801882892519,4.502266077787077,30,-0.3221512781734178
Shaanxi,1995,Autumn,T90,11.644508272101959,3,5,10,9.89171358066978,5.15051738690894,30,0.34031429461577073
Shaanxi,1995,Autumn,W,7.020932099088281,3,5,10,5.769512606265089,1.8360401286696508,30,0.6815861338117588
Shaanxi,1995,Spring,D,39.90098391403717,3,5,13,40.30650749624387,6.704799312725851,18,-0.06048258319037309
Shaanxi,1995,Spring,P,15.874269387562151,3,5,13,27.498309186248143,19.170881699122017,21,-0.6063382989431491
Shaanxi,1995,Spring,T10,9.008758896594886,3,5,11,9.308355794259855,3.4947330149268265,30,-0.08572812182942743
Shaanxi,1995,Spring,T90,7.384021077980947,3,5,11,10.067465827661731,4.453651494417975,30,-0.6025268822771842
Shaanxi,1995,Spring,W,4.619291518052367,3,5,13,5.791797154687612,1.430571236104762,30,-0.8196066068179925
Shaanxi,1995,Summer,D,47.821555156142345,3,5,13,40.76852132199604,5.585149610397539,18,1.2628191411410168
Shaanxi,1995,Summer,P,42.58911338509148,3,5,13,61.23946377334541,17.95945132665074,20,-1.0384699425966282
Shaanxi,1995,Summer,T10,5.174523862286829,3,5,9,9.29134016792326,3.89996566975473,30,-1.0556032166035292
Shaanxi,1995,Summer,T90,11.648559118846917,3,5,9,9.8538237108665,5.364437419791856,30,0.3345617196239105
Shaanxi,1995,Summer,W,8.158741733030192,3,5,13,6.706913273484012,1.9941761522342651,30,0.7280342099766659
Shaanxi,1995,Winter,D,31.980412671932005,3,5,13,39.47991394252486,8.72377571966797,18,-0.8596623195716785
Shaanxi,1995,Winter,P,6.372241261015468,3,5,13,5.961593614205355,2.948661085039546,19,0.13926580063527566
Shaanxi,1995,Winter,T10,4.15799243080686,3,5,12,9.569123900862843,5.3574978723908515,29,-1.0100109414772753
Shaanxi,1995,Winter,T90,7.782807372572244,3,5,12,10.20533254011252,4.6700110400164565,29,-0.518740779578915
Shaanxi,1995,Winter,W,4.3109992040714005,3,5,13,5.716958345404972,1.4952850893110687,29,-0.9402615938485331
Shaanxi,1996,Autumn,D,47.425164852781556,3,5,13,41.23053514774821,6.397858140490035,18,0.9682349262840757
Shaanxi,1996,Autumn,P,32.329246220609285,3,6,16,34.34162085141039,16.0259355342591,21,-0.12556986932208694
Shaanxi,1996,Autumn,T10,8.974822627854168,3,5,10,9.286801882892519,4.502266077787077,30,-0.06929382885155742
Shaanxi,1996,Autumn,T90,9.234239924932135,3,5,10,9.89171358066978,5.15051738690894,30,-0.12765196316174848
Shaanxi,1996,Autumn,W,8.329375169747722,3,5,13,5.769512606265089,1.8360401286696508,30,1.3942301823966374
Shaanxi,1996,Spring,D,55.58357027690318,3,5,13,40.30650749624387,6.704799312725851,18,2.2785264805261396
Shaanxi,1996,Spring,P,18.802336943972435,3,5,13,27.498309186248143,19.170881699122017,21,-0.45360314558062104
Shaanxi,1996,Spring,T10,15.540577997701272,3,5,11,9.308355794259855,3.4947330149268265,30,1.783318547317386
Shaanxi,1996,Spring,T90,3.576889173784062,3,5,11,10.067465827661731,4.453651494417975,30,-1.4573606987463419
Shaanxi,1996,Spring,W,5.518286211826582,3,5,13,5.791797154687612,1.430571236104762,30,-0.1911900197334882
Shaanxi,1996,Summer,D,51.50436756484237,3,5,13,40.76852132199604,5.585149610397539,18,1.9222128307646487
Shaanxi,1996,Summer,P,69.95923867907318,3,5,13,61.23946377334541,17.95945132665074,20,0.48552568489596054
Shaanxi,1996,Summer,T10,9.657249577826613,3,5,9,9.29134016792326,3.89996566975473,30,0.09382375151173225
Shaanxi,1996,Summer,T90,8.884771747030156,3,5,9,9.8538237108665,5.364437419791856,30,-0.1806437260804031
Shaanxi,1996,Summer,W,8.264624062452867,3,5,13,6.706913273484012,1.9941761522342651,30,0.7811299855449602
Shaanxi,1996,Winter,D,59.662772988964,3,5,13,39.47991394252486,8.72377571966797,18,2.31354630093669
Shaanxi,1996,Winter,P,3.1908129668869236,3,6,18,5.961593614205355,2.948661085039546,19,-0.9396741664806387
Shaanxi,1996,Winter,T10,10.55639404768,3,5,12,9.569123900862843,5.3574978723908515,29,0.18427821537828712
Shaanxi,1996,Winter,T90,5.000197055048866,3,5,12,10.20533254011252,4.6700110400164565,29,-1.1145874047109987
Shaanxi,1996,Winter,W,5.657197298613298,3,5,14,5.716958345404972,1.4952850893110687,29,-0.039966322956653394
Shaanxi,1997,Autumn,D,37.775574489414865,3,5,9,41.23053514774821,6.397858140490035,18,-0.5400183283946213
Shaanxi,1997,Autumn,P,25.32282855310903,3,5,11,34.34162085141039,16.0259355342591,21,-0.5627622973411835
Shaanxi,1997,Autumn,T10,14.957550755550782,3,5,9,9.286801882892519,4.502266077787077,30,1.259532149962472
Shaanxi,1997,Autumn,T90,13.055059524435734,3,5,9,9.89171358066978,5.15051738690894,30,0.6141802281468313
Shaanxi,1997,Autumn,W,7.940290452882046,3,5,9,5.769512606265089,1.8360401286696508,30,1.1823150337078134
Shaanxi,1997,Spring,D,41.904004285330615,3,5,9,40.30650749624387,6.704799312725851,18,0.23826168608129178
Shaanxi,1997,Spring,P,18.34511233863427,3,5,12,27.498309186248143,19.170881699122017,21,-0.4774530974249906
Shaanxi,1997,Spring,T10,3.21896695346029,3,5,11,9.308355794259855,3.4947330149268265,30,-1.7424475102362191
Shaanxi,1997,Spring,T90,10.489416464852324,3,5,11,10.067465827661731,4.453651494417975,30,0.0947426258474531
Shaanxi,1997,Spring,W,3.371729641409946,3,5,12,5.791797154687612,1.430571236104762,30,-1.6916791364176726
Shaanxi,1997,Summer,D,39.83978938737274,3,5,9,40.76852132199604,5.585149610397539,18,-0.1662859546133439
Shaanxi,1997,Summer,P,45.410162767105085,3,5,10,61.23946377334541,17.95945132665074,20,-0.8813911248363475
Shaanxi,1997,Summer,T10,5.321139886909922,3,5,9,9.29134016792326,3.89996566975473,30,-1.0180090332084961
Shaanxi,1997,Summer,T90,21.1936364843288,3,5,9,9.8538237108665,5.364437419791856,30,2.1138866736751476
Shaanxi,1997,Summer,W,11.180690154987582,3,5,9,6.706913273484012,1.9941761522342651,30,2.243421112267927
Shaanxi,1997,Winter,D,43.98468770399956,3,5,10,39.47991394252486,8.72377571966797,18,0.5163789059040774
Shaanxi,1997,Winter,P,6.246389248435212,3,6,16,5.961593614205355,2.948661085039546,19,0.09658472982019141
Shaanxi,1997,Winter,T10,4.6416688314399135,3,5,12,9.569123900862843,5.3574978723908515,29,-0.919730662855866
Shaanxi,1997,Winter,T90,11.369851501658964,3,5,12,10.20533254011252,4.6700110400164565,29,0.24936107250451808
Shaanxi,1997,Winter,W,5.668360002269169,3,6,14,5.716958345404972,1.4952850893110687,29,-0.03250105513871904
Shaanxi,1998,Autumn,D,45.793938081187285,3,5,9,41.23053514774821,6.397858140490035,18,0.7132704153846
Shaanxi,1998,Autumn,P,18.46802789796262,3,5,8,34.34162085141039,16.0259355342591,21,-0.9904939976523889
Shaanxi,1998,Autumn,T10,3.0309625325481044,3,5,8,9.286801882892519,4.502266077787077,30,-1.389486814475266
Shaanxi,1998,Autumn,T90,23.787191562739263,3,5,8,9.89171358066978,5.15051738690894,30,2.6978800260703113
Shaanxi,1998,Autumn,W,6.021519453681367,3,5,8,5.769512606265089,1.8360401286696508,30,0.13725563155249512
Shaanxi,1998,Spring,D,40.15723396694068,3,5,9,40.30650749624387,6.704799312725851,18,-0.022263683421495217
Shaanxi,1998,Spring,P,33.83210593357862,3,5,9,27.498309186248143,19.170881699122017,21,0.33038630391321794
Shaanxi,1998,Spring,T10,11.557415817156205,3,5,9,9.308355794259855,3.4947330149268265,30,0.6435570366291461
Shaanxi,1998,Spring,T90,18.744028433144834,3,5,9,10.067465827661731,4.453651494417975,30,1.9481907410936739
Shaanxi,1998,Spring,W,8.690338806341847,3,5,9,5.791797154687612,1.430571236104762,30,2.0261428291725925
Shaanxi,1998,Summer,D,42.97558602406398,3,5,9,40.76852132199604,5.585149610397539,18,0.3951666214919612
Shaanxi,1998,Summer,P,68.98234221796965,3,5,9,61.23946377334541,17.95945132665074,20,0.4311311244310826
Shaanxi,1998,Summer,T10,4.385484059313767,3,5,9,9.29134016792326,3.89996566975473,30,-1.257922895746419
Shaanxi,1998,Summer,T90,9.205988443495066,3,5,9,9.8538237108665,5.364437419791856,30,-0.1207648103007548
Shaanxi,1998,Summer,W,5.046925933250968,3,5,9,6.706913273484012,1.9941761522342651,30,-0.8324176068263588
Shaanxi,1998,Winter,D,37.33888190981738,3,5,9,39.47991394252486,8.72377571966797,18,-0.24542492855249232
Shaanxi,1998,Winter,P,4.413704275958069,3,5,13,5.961593614205355,2.948661085039546,19,-0.5249465074506948
Shaanxi,1998,Winter,T10,9.130532129892265,3,5,9,9.569123900862843,5.3574978723908515,29,-0.08186503875826114
Shaanxi,1998,Winter,T90,10.540199561007247,3,5,9,10.20533254011252,4.6700110400164565,29,0.07170583067691139
Shaanxi,1998,Winter,W,8.239117941689528,3,5,9,5.716958345404972,1.4952850893110687,29,1.6867416215904387
Shaanxi,1999,Autumn,T10,6.446909287543858,3,5,8,9.286801882892519,4.502266077787077,30,-0.6307696049684619
Shaanxi,1999,Autumn,T90,14.648187790411002,3,5,8,9.89171358066978,5.15051738690894,30,0.9234944477288327
Shaanxi,1999,Autumn,W,3.582139428595824,3,5,7,5.769512606265089,1.8360401286696508,30,-1.1913536874894897
Shaanxi,1999,Spring,T10,4.737985492549931,3,5,7,9.308355794259855,3.4947330149268265,30,-1.307788114911439
Shaanxi,1999,Spring,T90,9.86299641251403,3,5,7,10.067465827661731,4.453651494417975,30,-0.045910510825549394
Shaanxi,1999,Spring,W,5.608405658745828,3,5,7,5.791797154687612,1.430571236104762,30,-0.12819459200167646
Shaanxi,1999,Summer,T10,4.442237144387749,3,5,7,9.29134016792326,3.89996566975473,30,-1.243370694552927
Shaanxi,1999,Summer,T90,13.384473000824135,3,5,7,9.8538237108665,5.364437419791856,30,0.6581583516906097
Shaanxi,1999,Summer,W,6.893448782379532,3,5,7,6.706913273484012,1.9941761522342651,30,0.09354013620438047
Shaanxi,1999,Winter,T10,3.464713174723179,3,5,7,9.569123900862843,5.3574978723908515,29,-1.1394144937691768
Shaanxi,1999,Winter,T90,20.589391255368316,3,5,7,10.20533254011252,4.6700110400164565,29,2.223561920148952
Shaanxi,1999,Winter,W,4.787457956903803,3,5,7,5.716958345404972,1.4952850893110687,29,-0.6216208501948101
Shaanxi,2000,Autumn,T10,12.749910489360081,3,5,7,9.286801882892519,4.502266077787077,30,0.7691923459507587
Shaanxi,2000,Autumn,T90,8.12325782845756,3,5,7,9.89171358066978,5.15051738690894,30,-0.34335497181450186
Shaanxi,2000,Autumn,W,5.430024217620258,3,5,7,5.769512606265089,1.8360401286696508,30,-0.18490248842808032
Shaanxi,2000,Spring,T10,4.411856249058878,3,5,7,9.308355794259855,3.4947330149268265,30,-1.4011083319632363
Shaanxi,2000,Spring,T90,12.35732304094642,3,5,7,10.067465827661731,4.453651494417975,30,0.5141527612016124
Shaanxi,2000,Spring,W,7.913015919537259,3,5,7,5.791797154687612,1.430571236104762,30,1.4827774467389814
Shaanxi,2000,Summer,T10,7.991342526805927,3,5,7,9.29134016792326,3.89996566975473,30,-0.33333566272112575
Shaanxi,2000,Summer,T90,10.241765927204298,3,5,7,9.8538237108665,5.364437419791856,30,0.07231740926019611
Shaanxi,2000,Summer,W,6.2388694048374385,3,5,7,6.706913273484012,1.9941761522342651,30,-0.23470537852043766
Shaanxi,2000,Winter,T10,10.006694257198811,3,5,7,9.569123900862843,5.3574978723908515,29,0.08167438732751126
Shaanxi,2000,Winter,T90,6.057764674319819,3,5,7,10.20533254011252,4.6700110400164565,29,-0.8881280644206112
Shaanxi,2000,Winter,W,5.307363509018191,3,5,8,5.716958345404972,1.4952850893110687,29,-0.27392424315251906
Shaanxi,2001,Autumn,T10,4.637328774114214,3,5,7,9.286801882892519,4.502266077787077,30,-1.0326962086309173
Shaanxi,2001,Autumn,T90,6.627546764097009,3,5,7,9.89171358066978,5.15051738690894,30,-0.6337551300902889
Shaanxi,2001,Autumn,W,4.99386698570576,3,5,7,5.769512606265089,1.8360401286696508,30,-0.42245570151091566
Shaanxi,2001,Spring,T10,8.113732254101834,3,5,7,9.308355794259855,3.4947330149268265,30,-0.3418354234945855
Shaanxi,2001,Spring,T90,12.345894306983794,3,5,7,10.067465827661731,4.453651494417975,30,0.5115866120592849
Shaanxi,2001,Spring,W,5.153439693641963,3,5,7,5.791797154687612,1.430571236104762,30,-0.4462255670565582
Shaanxi,2001,Summer,T10,4.990337084000832,3,5,7,9.29134016792326,3.89996566975473,30,-1.1028310113798818
Shaanxi,2001,Summer,T90,13.745304368007895,3,5,7,9.8538237108665,5.364437419791856,30,0.7254219506380946
Shaanxi,2001,Summer,W,6.729724082889049,3,5,7,6.706913273484012,1.9941761522342651,30,0.011438713365156212
Shaanxi,2001,Winter,T10,2.9141670429701456,3,5,7,9.569123900862843,5.3574978723908515,29,-1.242176295055221
Shaanxi,2001,Winter,T90,11.608465846007364,3,5,7,10.20533254011252,4.6700110400164565,29,0.3004561003971202
Shaanxi,2001,Winter,W,5.015969127089979,3,5,7,5.716958345404972,1.4952850893110687,29,-0.4687997113901298
Shaanxi,2002,Autumn,P,28.683114058100625,3,5,7,34.34162085141039,16.0259355342591,21,-0.3530843351524417
Shaanxi,2002,Autumn,T10,9.67774354354297,3,5,7,9.286801882892519,4.502266077787077,30,0.08683219825217536
Shaanxi,2002,Autumn,T90,12.692141064165886,3,5,7,9.89171358066978,5.15051738690894,30,0.5437177031212335
Shaanxi,2002,Autumn,W,7.424364117490079,3,5,7,5.769512606265089,1.8360401286696508,30,0.9013155460954188
Shaanxi,2002,Spring,T10,8.839872157656295,3,5,7,9.308355794259855,3.4947330149268265,30,-0.13405419944887242
Shaanxi,2002,Spring,T90,15.497445231580699,3,5,7,10.067465827661731,4.453651494417975,30,1.219219647232093
Shaanxi,2002,Spring,W,5.219033078844242,3,5,7,5.791797154687612,1.430571236104762,30,-0.4003743828954115
Shaanxi,2002,Summer,T10,6.867760145919942,3,5,7,9.29134016792326,3.89996566975473,30,-0.6214362451441109
Shaanxi,2002,Summer,T90,22.089164363783613,3,5,7,9.8538237108665,5.364437419791856,30,2.280824566575306
Shaanxi,2002,Summer,W,4.424675952001725,3,5,7,6.706913273484012,1.9941761522342651,30,-1.1444512155685338
Shaanxi,2002,Winter,T10,4.288319516029202,3,5,7,9.569123900862843,5.3574978723908515,29,-0.9856848309819328
Shaanxi,2002,Winter,T90,18.79188840519907,3,5,7,10.20533254011252,4.6700110400164565,29,1.8386585795001231
Shaanxi,2002,Winter,W,5.279804775863524,3,5,7,5.716958345404972,1.4952850893110687,29,-0.2923546637804436
Shaanxi,2003,Autumn,P,56.38071415480831,3,5,7,34.34162085141039,16.0259355342591,21,1.3752141493571042
Shaanxi,2003,Autumn,T10,12.671767052629969,3,5,7,9.286801882892519,4.502266077787077,30,0.7518358780343798
Shaanxi,2003,Autumn,T90,11.861803301735591,3,5,7,9.89171358066978,5.15051738690894,30,0.38250326580261323
Shaanxi,2003,Autumn,W,3.492866102472781,3,5,7,5.769512606265089,1.8360401286696508,30,-1.2399764407338472
Shaanxi,2003,Spring,P,19.235157486448813,3,5,7,27.498309186248143,19.170881699122017,21,-0.4310261692438363
Shaanxi,2003,Spring,T10,7.9525937886412,3,5,7,9.308355794259855,3.4947330149268265,30,-0.3879443722389885
Shaanxi,2003,Spring,T90,9.999281870136945,3,5,7,10.067465827661731,4.453651494417975,30,-0.015309675130675358
Shaanxi,2003,Spring,W,6.748714755180999,3,5,7,5.791797154687612,1.430571236104762,30,0.6689059421458348
Shaanxi,2003,Summer,P,59.10022759333854,3,5,7,61.23946377334541,17.95945132665074,20,-0.11911478480594663
Shaanxi,2003,Summer,T10,14.27657197196738,3,5,7,9.29134016792326,3.89996566975473,30,1.2782758173247315
Shaanxi,2003,Summer,T90,8.207344937232305,3,5,7,9.8538237108665,5.364437419791856,30,-0.30692477976527116
Shaanxi,2003,Summer,W,5.785316300692699,3,5,7,6.706913273484012,1.9941761522342651,30,-0.46214421517314797
Shaanxi,2003,Winter,P,6.546354585176999,3,5,7,5.961593614205355,2.948661085039546,19,0.1983140666584278
Shaanxi,2003,Winter,T10,12.2330561985316,3,5,7,9.569123900862843,5.3574978723908515,29,0.4972344107492744
Shaanxi,2003,Winter,T90,13.049981163557709,3,5,7,10.20533254011252,4.6700110400164565,29,0.6091310275436017
Shaanxi,2003,Winter,W,4.681556181118345,3,5,7,5.716958345404972,1.4952850893110687,29,-0.6924446526539458
Shaanxi,2004,Autumn,D,38.83085902668589,3,5,7,41.23053514774821,6.397858140490035,18,-0.3750749185693137
Shaanxi,2004,Autumn,P,29.31828990464814,3,5,7,34.34162085141039,16.0259355342591,21,-0.31345009069977425
Shaanxi,2004,Autumn,T10,7.256442354358718,3,5,7,9.286801882892519,4.502266077787077,30,-0.450963913161647
Shaanxi,2004,Autumn,T90,4.74690408402758,3,5,7,9.89171358066978,5.15051738690894,30,-0.9988917831281866
Shaanxi,2004,Autumn,W,2.6685934900499677,3,5,7,5.769512606265089,1.8360401286696508,30,-1.6889168530657175
Shaanxi,2004,Spring,D,32.18342913583566,3,5,7,40.30650749624387,6.704799312725851,18,-1.2115319163976217
Shaanxi,2004,Spring,P,16.2551295647465,3,5,7,27.498309186248143,19.170881699122017,21,-0.5864717021344175
Shaanxi,2004,Spring,T10,5.446246627002036,3,5,7,9.308355794259855,3.4947330149268265,30,-1.1051228093138565
Shaanxi,2004,Spring,T90,15.155394616813188,3,5,7,10.067465827661731,4.453651494417975,30,1.142417361468103
Shaanxi,2004,Spring,W,5.808479427886213,3,5,7,5.791797154687612,1.430571236104762,30,0.011661267036253538
Shaanxi,2004,Summer,D,35.50714408126077,3,5,7,40.76852132199604,5.585149610397539,18,-0.9420297767745522
Shaanxi,2004,Summer,P,51.31887150740363,3,5,7,61.23946377334541,17.95945132665074,20,-0.5523883823343883
Shaanxi,2004,Summer,T10,10.089510484276987,3,5,7,9.29134016792326,3.89996566975473,30,0.2046608570284992
Shaanxi,2004,Summer,T90,9.318578154781976,3,5,7,9.8538237108665,5.364437419791856,30,-0.09977664276775026
Shaanxi,2004,Summer,W,7.33307074741291,3,5,7,6.706913273484012,1.9941761522342651,30,0.3139930608574148
Shaanxi,2004,Winter,D,28.85971419041054,3,5,7,39.47991394252486,8.72377571966797,18,-1.217385693234962
Shaanxi,2004,Winter,P,5.844427491411602,3,5,7,5.961593614205355,2.948661085039546,19,-0.03973536442971087
Shaanxi,2004,Winter,T10,4.335736109972022,3,5,7,9.569123900862843,5.3574978723908515,29,-0.9768343199649943
Shaanxi,2004,Winter,T90,10.117757023898998,3,5,7,10.20533254011252,4.6700110400164565,29,-0.018752742865724398
Shaanxi,2004,Winter,W,3.905701917904509,3,5,7,5.716958345404972,1.4952850893110687,29,-1.2113117695401976
Shaanxi,2005,Autumn,T10,3.547595253359816,3,5,6,9.286801882892519,4.502266077787077,30,-1.2747373279087935
Shaanxi,2005,Autumn,T90,10.15624566786881,3,5,6,9.89171358066978,5.15051738690894,30,0.05136029399131629
Shaanxi,2005,Autumn,W,4.058467176836422,3,5,7,5.769512606265089,1.8360401286696508,30,-0.9319215864134998
Shaanxi,2005,Spring,P,26.34322529130527,3,5,6,27.498309186248143,19.170881699122017,21,-0.060251996390743634
Shaanxi,2005,Spring,T10,7.036011452257971,3,5,6,9.308355794259855,3.4947330149268265,30,-0.6502197255973967
Shaanxi,2005,Spring,T90,13.73036609750568,3,5,6,10.067465827661731,4.453651494417975,30,0.8224487871210575
Shaanxi,2005,Spring,W,4.436522018845173,3,5,6,5.791797154687612,1.430571236104762,30,-0.9473664097515737
Shaanxi,2005,Summer,T10,8.336727040298024,3,5,6,9.29134016792326,3.89996566975473,30,-0.24477475148781783
Shaanxi,2005,Summer,T90,13.624170970546464,3,5,6,9.8538237108665,5.364437419791856,30,0.7028411303242039
Shaanxi,2005,Summer,W,5.65952424569998,3,5,6,6.706913273484012,1.9941761522342651,30,-0.5252239259859478
Shaanxi,2005,Winter,P,4.930709268315398,3,5,6,5.961593614205355,2.948661085039546,19,-0.3496109984020532
Shaanxi,2005,Winter,T10,12.318437807483951,3,5,6,9.569123900862843,5.3574978723908515,29,0.5131712549601427
