province,wmo_id,usaf_prefix,lat_table,lon_table,elev_table_m
Yunnan,56777,567770,25.15,102.06666666666666,1566.8
Yunnan,56778,567780,25.0,102.65,1889.1
Yunnan,56782,567820,25.416666666666668,103.55,2064.8
Yunnan,56783,567830,25.5,103.8,1906.3
Yunnan,56785,567850,25.35,103.08333333333333,1916.7
Yunnan,56790,567900,25.683333333333334,104.25,1920.5
Yunnan,56835,568350,24.066666666666666,97.81666666666666,958.7
Yunnan,56836,568360,24.7,97.95,828.1
Yunnan,56839,568390,23.766666666666666,98.81666666666666,994.5
Yunnan,56840,568400,24.816666666666666,98.3,1013.7
Yunnan,56841,568410,24.6,98.68333333333334,1527.6
Yunnan,56842,568420,24.733333333333334,99.18333333333334,1473.4
Yunnan,56843,568430,24.833333333333332,99.61666666666666,1650.2
Yunnan,56844,568440,24.433333333333334,98.58333333333333,915.0
Yunnan,56846,568460,24.583333333333332,99.93333333333334,1569.8
Yunnan,56849,568490,24.033333333333335,99.23333333333333,1607.2
Yunnan,56851,568510,25.033333333333335,100.51666666666667,1378.6
Yunnan,56854,568540,24.45,100.13333333333334,1108.1
Yunnan,56856,568560,24.466666666666665,100.86666666666666,1163.5
Yunnan,56862,568620,24.683333333333334,101.6,1966.0
Yunnan,56863,568630,24.933333333333334,102.48333333333333,1850.0
Yunnan,56867,568670,23.983333333333334,101.11666666666666,1107.2
Yunnan,56869,568690,24.066666666666666,101.96666666666667,1498.2
Yunnan,56870,568700,24.65,102.18333333333334,1597.7
Yunnan,56871,568710,24.65,102.6,1894.2
Yunnan,56873,568730,24.683333333333334,102.91666666666667,1788.5
Yunnan,56875,568750,24.333333333333332,102.55,1717.5
Yunnan,56876,568760,24.283333333333335,102.76666666666667,1732.5
Yunnan,56878,568780,24.133333333333333,102.75,1802.4
Yunnan,56879,568790,24.183333333333334,102.91666666666667,1698.9
Yunnan,56880,568800,24.916666666666668,103.16666666666667,1532.9
Yunnan,56881,568810,24.75,103.26666666666667,1694.7
Yunnan,56882,568820,24.883333333333333,102.8,1909.2
Yunnan,56883,568830,24.816666666666666,103.98333333333333,1901.9
Yunnan,56885,568850,24.4,103.45,1416.7
Yunnan,56886,568860,24.533333333333335,103.76666666666667,1705.5
Yunnan,56889,568890,24.05,104.16666666666667,1518.5
Yunnan,56891,568910,24.983333333333334,104.31666666666666,1482.4
Yunnan,56898,568980,24.183333333333334,102.4,1601.2
Yunnan,56944,569440,23.15,99.26666666666667,1280.7
Yunnan,56946,569460,23.55,99.4,1104.8
Yunnan,56948,569480,22.633333333333333,99.6,1156.1
Yunnan,56949,569490,22.316666666666666,99.6,946.1
Yunnan,56950,569500,23.466666666666665,99.8,1044.0
Yunnan,56951,569510,23.883333333333333,100.08333333333333,1502.6
Yunnan,56952,569520,23.5,100.7,914.0
Yunnan,56954,569540,22.566666666666666,99.93333333333334,1054.4
Yunnan,56958,569580,21.916666666666668,100.41666666666667,1177.5
Yunnan,56962,569620,23.416666666666668,101.66666666666667,1315.3
Yunnan,56964,569640,22.783333333333335,100.96666666666667,1302.9
Yunnan,56966,569660,23.6,101.98333333333333,401.6
Yunnan,56969,569690,21.466666666666665,101.58333333333333,634.4
Yunnan,56970,569700,23.7,102.48333333333333,1419.9
Yunnan,56975,569750,23.366666666666667,102.43333333333334,975.9
Yunnan,56976,569760,23.233333333333334,102.83333333333333,229.4
Yunnan,56977,569770,22.583333333333332,101.85,1121.0
Yunnan,56978,569780,23.0,102.41666666666667,1640.7
Yunnan,56982,569820,23.7,103.28333333333333,1117.6
Yunnan,56984,569840,23.383333333333333,103.15,1717.7
Yunnan,56987,569870,22.783333333333335,103.23333333333333,1261.1
Yunnan,56991,569910,23.616666666666667,104.33333333333333,1561.1
Yunnan,56992,569920,23.45,104.7,1508.1
Yunnan,56994,569940,23.333333333333332,104.28333333333333,1292.7
Yunnan,56995,569950,23.033333333333335,104.41666666666667,1335.4
Yunnan,59007,590070,24.066666666666666,105.06666666666666,1251.4
Yunnan,59205,592050,23.65,105.63333333333334,688.3
Inner Mongolia,50425,504250,50.25,120.18333333333334,582.3
Inner Mongolia,50431,504310,50.78333333333333,121.51666666666667,718.2
Inner Mongolia,50434,504340,50.483333333333334,121.68333333333334,733.7
Inner Mongolia,50445,504450,50.583333333333336,123.73333333333333,424.7
Inner Mongolia,50514,505140,49.583333333333336,117.31666666666666,662.7
Inner Mongolia,50524,505240,49.31666666666667,119.43333333333334,578.5
Inner Mongolia,50526,505260,49.28333333333333,120.7,670.0
Inner Mongolia,50527,505270,49.25,119.7,650.4
Inner Mongolia,50548,505480,49.2,123.71666666666667,287.2
Inner Mongolia,50603,506030,48.666666666666664,116.81666666666666,556.0
Inner Mongolia,50618,506180,48.21666666666667,118.26666666666667,644.6
Inner Mongolia,50639,506390,48.0,122.73333333333333,308.5
Inner Mongolia,50647,506470,48.13333333333333,123.48333333333333,237.2
Inner Mongolia,50727,507270,47.166666666666664,119.93333333333334,997.7
Inner Mongolia,50834,508340,46.6,121.21666666666667,501.0
Inner Mongolia,50913,509130,45.71666666666667,118.83333333333333,866.1
Inner Mongolia,50915,509150,45.516666666666666,116.96666666666667,838.9
Inner Mongolia,50924,509240,45.53333333333333,119.66666666666667,824.7
Inner Mongolia,50928,509280,45.06666666666667,120.33333333333333,629.1
Inner Mongolia,50934,509340,45.38333333333333,121.58333333333333,312.7
Inner Mongolia,50937,509370,45.06666666666667,121.48333333333333,283.1
Inner Mongolia,53068,530680,43.63333333333333,111.93333333333334,964.1
Inner Mongolia,53083,530830,44.61666666666667,114.15,1182.9
Inner Mongolia,53149,531490,42.53333333333333,110.13333333333334,1226.7
Inner Mongolia,53192,531920,44.016666666666666,114.95,1127.3
Inner Mongolia,53231,532310,41.4,106.4,1510.6
Inner Mongolia,53289,532890,42.233333333333334,113.83333333333333,1322.8
Inner Mongolia,53336,533360,41.56666666666667,108.51666666666667,1289.2
Inner Mongolia,53337,533370,41.1,108.26666666666667,1025.4
Inner Mongolia,53348,533480,41.016666666666666,109.13333333333334,1080.5
Inner Mongolia,53352,533520,41.7,110.43333333333334,1376.2
Inner Mongolia,53357,533570,41.03333333333333,110.05,1362.1
Inner Mongolia,53362,533620,41.53333333333333,111.68333333333334,1491.4
Inner Mongolia,53367,533670,41.31666666666667,111.23333333333333,1603.7
Inner Mongolia,53368,533680,41.083333333333336,111.46666666666667,1640.2
Inner Mongolia,53378,533780,41.28333333333333,112.61666666666666,1737.9
Inner Mongolia,53384,533840,41.45,113.18333333333334,1424.9
Inner Mongolia,53385,533850,41.6,113.53333333333333,1420.9
Inner Mongolia,53391,533910,41.9,114.0,1484.6
Inner Mongolia,53419,534190,40.333333333333336,107.0,1060.4
Inner Mongolia,53420,534200,40.85,107.11666666666666,1024.9
Inner Mongolia,53433,534330,40.733333333333334,108.65,1022.0
Inner Mongolia,53446,534460,40.53333333333333,109.88333333333334,1005.9
Inner Mongolia,53455,534550,40.55,110.53333333333333,1000.9
Inner Mongolia,53457,534570,40.4,110.03333333333333,1012.2
Inner Mongolia,53463,534630,40.85,111.56666666666666,1154.4
Inner Mongolia,53464,534640,40.71666666666667,111.16666666666667,1047.5
Inner Mongolia,53467,534670,40.266666666666666,111.18333333333334,1017.5
Inner Mongolia,53469,534690,40.4,111.81666666666666,1164.0
Inner Mongolia,53472,534720,40.86666666666667,112.56666666666666,1453.2
Inner Mongolia,53475,534750,40.516666666666666,112.46666666666667,1272.2
Inner Mongolia,53480,534800,41.03333333333333,113.06666666666666,1421.5
Inner Mongolia,53481,534810,40.8,113.21666666666667,1317.1
Inner Mongolia,53483,534830,40.86666666666667,113.83333333333333,1269.9
Inner Mongolia,53484,534840,40.45,113.15,1192.9
Inner Mongolia,53512,535120,39.8,106.8,1105.8
Inner Mongolia,53513,535130,40.733333333333334,107.36666666666666,1042.3
Inner Mongolia,53522,535220,40.05,107.83333333333333,1181.4
Inner Mongolia,53529,535290,39.083333333333336,107.96666666666667,1381.7
Inner Mongolia,53533,535330,39.81666666666667,108.71666666666667,1414.4
Inner Mongolia,53543,535430,39.833333333333336,109.98333333333333,1462.8
Inner Mongolia,53545,535450,39.56666666666667,109.71666666666667,1367.3
Inner Mongolia,53553,535530,39.86666666666667,111.21666666666667,1222.9
Inner Mongolia,53562,535620,39.916666666666664,111.66666666666667,1192.2
Inner Mongolia,53644,536440,38.6,108.83333333333333,1309.3
Inner Mongolia,53730,537300,38.18333333333333,107.48333333333333,1335.0
Inner Mongolia,53732,537320,37.85,108.71666666666667,1211.5
Inner Mongolia,54012,540120,44.583333333333336,117.6,1002.6
Inner Mongolia,54024,540240,44.45,119.3,710.0
Inner Mongolia,54026,540260,44.56666666666667,120.9,265.8
Inner Mongolia,54027,540270,43.983333333333334,119.4,487.2
Inner Mongolia,54031,540310,44.9,121.81666666666666,201.1
Inner Mongolia,54039,540390,44.03333333333333,122.01666666666667,182.7
Inner Mongolia,54047,540470,44.13333333333333,123.28333333333333,146.9
Inner Mongolia,54102,541020,43.95,116.11666666666666,1003.8
Inner Mongolia,54113,541130,43.53333333333333,118.65,622.5
Inner Mongolia,54115,541150,43.63333333333333,118.03333333333333,825.4
Inner Mongolia,54117,541170,43.25,117.53333333333333,1004.4
Inner Mongolia,54122,541220,43.88333333333333,120.05,376.0
Inner Mongolia,54132,541320,42.4,121.06666666666666,400.6
Inner Mongolia,54134,541340,43.6,121.28333333333333,242.3
Inner Mongolia,54135,541350,43.6,122.26666666666667,180.1
Inner Mongolia,54204,542040,42.3,115.0,1347.8
Inner Mongolia,54205,542050,42.233333333333334,116.0,1316.6
Inner Mongolia,54208,542080,42.18333333333333,116.46666666666667,1247.0
Inner Mongolia,54213,542130,42.93333333333333,119.01666666666667,635.7
Inner Mongolia,54214,542140,42.583333333333336,118.41666666666667,961.3
Inner Mongolia,54218,542180,42.3,118.83333333333333,669.0
Inner Mongolia,54223,542230,42.85,120.65,364.0
Inner Mongolia,54225,542250,42.3,119.95,580.3
Inner Mongolia,54226,542260,42.333333333333336,120.7,402.0
Inner Mongolia,54231,542310,42.96666666666667,122.35,249.3
Inner Mongolia,54234,542340,42.733333333333334,121.75,298.9
Inner Mongolia,54305,543050,41.88333333333333,115.26666666666667,1470.0
Inner Mongolia,54313,543130,41.93333333333333,118.7,734.8
Inner Mongolia,54316,543160,41.516666666666666,118.75,680.7
Inner Mongolia,54320,543200,41.6,119.3,545.3
Beijing,54398,543980,40.13333333333333,116.61666666666666,29.6
Beijing,54399,543990,39.983333333333334,116.28333333333333,46.9
Beijing,54406,544060,40.45,115.96666666666667,489.1
Beijing,54416,544160,40.38333333333333,116.86666666666666,73.0
Beijing,54419,544190,40.36666666666667,116.63333333333334,76.8
Beijing,54421,544210,40.65,117.11666666666666,294.3
Beijing,54424,544240,40.166666666666664,117.11666666666666,33.3
Beijing,54431,544310,39.916666666666664,116.63333333333334,44.5
Beijing,54433,544330,39.95,116.5,36.3
Beijing,54499,544990,40.21666666666667,116.21666666666667,77.4
Beijing,54501,545010,39.96666666666667,115.68333333333334,441.3
Beijing,54505,545050,39.93333333333333,116.1,99.1
Beijing,54511,545110,39.8,116.46666666666667,32.5
Beijing,54513,545130,39.95,116.2,66.8
Beijing,54514,545140,39.86666666666667,116.25,56.7
Beijing,54594,545940,39.71666666666667,116.35,38.8
Beijing,54596,545960,39.766666666666666,116.2,49.9
Beijing,54597,545970,39.733333333333334,115.73333333333333,408.7
Jilin,50936,509360,45.63333333333333,122.83333333333333,156.2
Jilin,50939,509390,45.333333333333336,122.81666666666666,154.9
Jilin,50940,509400,45.85,123.16666666666667,142.0
Jilin,50945,509450,45.5,124.26666666666667,138.7
Jilin,50946,509460,45.18333333333333,124.83333333333333,140.7
Jilin,50948,509480,45.0,124.01666666666667,148.0
Jilin,50949,509490,45.083333333333336,124.86666666666666,137.4
Jilin,54041,540410,44.8,123.06666666666666,155.4
Jilin,54049,540490,44.25,123.96666666666667,190.4
Jilin,54063,540630,44.96666666666667,126.0,197.7
Jilin,54064,540640,44.38333333333333,125.15,175.4
Jilin,54065,540650,44.53333333333333,125.65,173.4
Jilin,54069,540690,44.166666666666664,125.8,175.6
Jilin,54072,540720,44.85,126.51666666666667,203.3
Jilin,54076,540760,44.38333333333333,126.93333333333334,269.3
Jilin,54142,541420,43.5,123.53333333333333,116.6
Jilin,54154,541540,43.35,124.3,160.6
Jilin,54155,541550,43.666666666666664,124.23333333333333,145.0
Jilin,54157,541570,43.166666666666664,124.33333333333333,167.2
Jilin,54161,541610,43.9,125.21666666666667,237.5
Jilin,54164,541640,43.35,125.28333333333333,249.6
Jilin,54165,541650,43.55,125.63333333333334,223.9
Jilin,54169,541690,43.3,126.01666666666667,270.3
Jilin,54171,541710,43.7,126.51666666666667,232.4
Jilin,54172,541720,43.86666666666667,126.53333333333333,291.7
Jilin,54181,541810,43.7,127.33333333333333,294.5
Jilin,54186,541860,43.36666666666667,128.2,526.0
Jilin,54187,541870,43.11666666666667,128.91666666666666,369.0
Jilin,54192,541920,43.7,130.26666666666668,386.0
Jilin,54195,541950,43.3,129.78333333333333,244.9
Jilin,54260,542600,42.916666666666664,125.08333333333333,254.4
Jilin,54261,542610,42.666666666666664,125.46666666666667,345.8
Jilin,54263,542630,42.96666666666667,126.05,339.5
Jilin,54266,542660,42.53333333333333,125.63333333333334,341.5
Jilin,54267,542670,42.25,125.73333333333333,363.2
Jilin,54273,542730,42.983333333333334,126.75,264.8
Jilin,54274,542740,42.68333333333333,125.98333333333333,308.3
Jilin,54276,542760,42.4,126.8,569.6
Jilin,54279,542790,42.05,126.58333333333333,545.4
Jilin,54284,542840,42.15,127.5,775.4
Jilin,54285,542850,42.416666666666664,128.11666666666667,722.4
Jilin,54286,542860,42.53333333333333,129.0,478.8
Jilin,54290,542900,42.766666666666666,129.4,248.1
Jilin,54291,542910,42.9,130.28333333333333,37.8
Jilin,54292,542920,42.86666666666667,129.5,258.5
Jilin,54293,542930,42.95,129.83333333333334,141.3
Jilin,54362,543620,41.666666666666664,125.73333333333333,388.8
Jilin,54363,543630,41.68333333333333,125.9,404.3
Jilin,54371,543710,41.93333333333333,126.43333333333334,521.6
Jilin,54374,543740,41.8,126.88333333333334,378.9
Jilin,54377,543770,41.15,126.21666666666667,225.5
Jilin,54386,543860,41.416666666666664,128.18333333333334,777.8
Sichuan,56038,560380,32.983333333333334,98.1,4201.0
Sichuan,56079,560790,33.583333333333336,102.96666666666667,3442.6
Sichuan,56097,560970,33.266666666666666,104.25,1441.7
Sichuan,56144,561440,31.8,98.58333333333333,3185.0
Sichuan,56146,561460,31.616666666666667,100.0,3394.6
Sichuan,56147,561470,31.216666666666665,98.83333333333333,3261.3
Sichuan,56152,561520,32.28333333333333,100.33333333333333,3895.8
Sichuan,56158,561580,31.4,100.66666666666667,3251.4
Sichuan,56164,561640,32.266666666666666,100.98333333333333,3286.0
Sichuan,56167,561670,30.983333333333334,101.11666666666666,2959.2
Sichuan,56168,561680,31.483333333333334,102.06666666666666,2170.1
Sichuan,56171,561710,32.9,101.7,3276.3
Sichuan,56172,561720,31.9,102.23333333333333,2666.3
Sichuan,56173,561730,32.8,102.55,3492.8
Sichuan,56178,561780,31.0,102.35,2439.2
Sichuan,56180,561800,31.683333333333334,103.85,1591.3
Sichuan,56181,561810,30.683333333333334,103.7,543.3
Sichuan,56182,561820,32.666666666666664,103.6,2882.5
Sichuan,56183,561830,31.5,103.61666666666666,1371.3
Sichuan,56184,561840,31.433333333333334,103.16666666666667,1897.9
Sichuan,56185,561850,32.083333333333336,102.98333333333333,2401.3
Sichuan,56186,561860,31.333333333333332,104.2,590.2
Sichuan,56187,561870,30.75,103.86666666666666,548.9
Sichuan,56188,561880,31.0,103.66666666666667,699.7
Sichuan,56189,561890,30.983333333333334,103.93333333333334,582.9
Sichuan,56197,561970,31.15,104.16666666666667,536.8
Sichuan,56198,561980,31.316666666666666,104.5,526.7
Sichuan,56199,561990,31.033333333333335,104.68333333333334,424.7
Sichuan,56247,562470,30.0,99.1,2590.2
Sichuan,56251,562510,30.933333333333334,100.31666666666666,2999.2
Sichuan,56257,562570,30.0,100.26666666666667,3950.5
Sichuan,56263,562630,30.883333333333333,101.88333333333334,1951.0
Sichuan,56267,562670,30.033333333333335,101.01666666666667,2602.2
Sichuan,56272,562720,30.816666666666666,103.88333333333334,559.7
Sichuan,56273,562730,30.383333333333333,102.81666666666666,1023.2
Sichuan,56276,562760,30.45,103.81666666666666,468.2
Sichuan,56278,562780,30.066666666666666,102.76666666666667,758.0
Sichuan,56279,562790,30.15,102.93333333333334,683.9
Sichuan,56280,562800,30.083333333333332,103.11666666666666,692.4
Sichuan,56281,562810,30.183333333333334,103.5,512.0
Sichuan,56284,562840,30.45,103.43333333333334,519.5
Sichuan,56285,562850,30.6,103.51666666666667,525.3
Sichuan,56286,562860,30.55,104.25,516.3
Sichuan,56288,562880,30.583333333333332,103.91666666666667,495.8
Sichuan,56289,562890,30.2,103.86666666666666,438.2
Sichuan,56290,562900,30.783333333333335,104.18333333333334,515.7
Sichuan,56296,562960,30.85,104.43333333333334,449.5
Sichuan,56297,562970,30.016666666666666,104.15,437.7
Sichuan,56298,562980,30.133333333333333,104.6,417.9
Sichuan,56357,563570,29.05,100.3,3728.6
Sichuan,56371,563710,29.916666666666668,102.23333333333333,1322.4
Sichuan,56373,563730,29.783333333333335,102.85,763.7
Sichuan,56374,563740,30.05,101.96666666666667,2615.5
Sichuan,56376,563760,29.35,102.63333333333334,1098.7
Sichuan,56378,563780,29.233333333333334,102.35,891.9
Sichuan,56380,563800,29.883333333333333,103.35,572.4
Sichuan,56381,563810,30.066666666666666,103.5,631.4
Sichuan,56382,563820,29.733333333333334,103.6,408.3
Sichuan,56383,563830,29.833333333333332,103.86666666666666,456.4
Sichuan,56384,563840,29.6,103.48333333333333,447.9
Sichuan,56385,563850,29.516666666666666,103.33333333333333,3048.3
Sichuan,56386,563860,29.566666666666666,103.75,425.2
Sichuan,56387,563870,29.233333333333334,103.26666666666667,643.4
Sichuan,56389,563890,29.2,103.95,388.8
Sichuan,56390,563900,29.666666666666668,104.06666666666666,405.6
Sichuan,56391,563910,30.083333333333332,103.81666666666666,416.6
Sichuan,56393,563930,29.766666666666666,104.85,370.9
Sichuan,56394,563940,29.45,104.43333333333334,385.3
Sichuan,56395,563950,29.516666666666666,104.66666666666667,349.5
Sichuan,56396,563960,29.35,104.76666666666667,353.8
Sichuan,56399,563990,29.183333333333334,104.98333333333333,307.4
Sichuan,56441,564410,28.716666666666665,99.28333333333333,2424.1
Sichuan,56443,564430,28.933333333333334,99.8,2843.1
Sichuan,56459,564590,27.933333333333334,101.26666666666667,2424.6
Sichuan,56462,564620,29.0,101.5,2931.4
Sichuan,56473,564730,28.95,102.76666666666667,1061.5
Sichuan,56474,564740,28.55,102.16666666666667,1775.2
Sichuan,56475,564750,28.65,102.51666666666667,1660.1
Sichuan,56478,564780,28.3,102.43333333333334,1819.3
Sichuan,56479,564790,28.0,102.85,2133.7
Sichuan,56480,564800,28.816666666666666,103.53333333333333,565.2
Sichuan,56485,564850,28.266666666666666,103.58333333333333,1254.8
Sichuan,56487,564870,28.333333333333332,103.13333333333334,1945.1
Sichuan,56490,564900,28.95,103.9,425.2
Sichuan,56491,564910,28.7,104.56666666666666,288.2
Sichuan,56492,564920,28.8,104.6,342.1
Sichuan,56493,564930,28.85,104.96666666666667,294.0
Sichuan,56494,564940,28.65,104.15,463.2
Sichuan,56496,564960,28.316666666666666,105.23333333333333,330.0
Sichuan,56498,564980,28.15,104.5,550.2
Sichuan,56499,564990,28.383333333333333,104.78333333333333,369.4
Sichuan,56565,565650,27.433333333333334,101.51666666666667,2545.0
Sichuan,56569,565690,27.416666666666668,102.18333333333334,1381.2
Sichuan,56571,565710,27.9,102.26666666666667,1592.7
Sichuan,56575,565750,27.366666666666667,102.55,1429.2
Sichuan,56578,565780,27.066666666666666,102.75,994.8
Sichuan,56580,565800,27.716666666666665,102.8,2461.5
Sichuan,56584,565840,27.7,103.25,1093.7
Sichuan,56592,565920,28.433333333333334,104.51666666666667,360.9
Sichuan,56593,565930,28.583333333333332,104.91666666666667,281.9
Sichuan,56665,566650,26.683333333333334,101.85,1141.5
Sichuan,56666,566660,26.583333333333332,101.71666666666667,1225.9
Sichuan,56670,566700,26.916666666666668,102.11666666666666,1138.3
Sichuan,56671,566710,26.65,102.25,1788.6
Sichuan,56674,566740,26.5,101.73333333333333,1109.1
Sichuan,56675,566750,26.65,102.58333333333333,1695.7
Sichuan,57204,572040,32.56666666666667,105.21666666666667,783.2
Sichuan,57206,572060,32.43333333333333,105.85,513.5
Sichuan,57208,572080,32.28333333333333,105.51666666666667,545.7
Sichuan,57216,572160,32.35,106.83333333333333,580.5
Sichuan,57217,572170,32.233333333333334,106.28333333333333,486.9
Sichuan,57237,572370,32.06666666666667,108.03333333333333,675.0
Sichuan,57303,573030,31.733333333333334,105.91666666666667,461.1
Sichuan,57306,573060,31.583333333333332,105.96666666666667,385.4
Sichuan,57307,573070,31.1,105.08333333333333,406.1
Sichuan,57308,573080,31.216666666666665,105.38333333333334,422.5
Sichuan,57309,573090,30.983333333333334,105.88333333333334,379.4
Sichuan,57313,573130,31.866666666666667,106.76666666666667,419.0
Sichuan,57314,573140,31.35,106.06666666666666,406.9
Sichuan,57315,573150,31.533333333333335,106.4,656.8
Sichuan,57317,573170,31.033333333333335,106.41666666666667,326.1
Sichuan,57318,573180,31.066666666666666,106.55,339.7
Sichuan,57320,573200,31.933333333333334,107.21666666666667,483.1
Sichuan,57324,573240,31.583333333333332,107.08333333333333,365.1
Sichuan,57326,573260,31.366666666666667,107.71666666666667,390.5
Sichuan,57328,573280,31.2,107.5,344.4
Sichuan,57329,573290,31.1,107.85,468.5
Sichuan,57401,574010,30.866666666666667,105.36666666666666,384.3
Sichuan,57402,574020,30.766666666666666,105.7,395.5
Sichuan,57405,574050,30.5,105.55,355.3
Sichuan,57407,574070,30.283333333333335,105.03333333333333,463.8
Sichuan,57408,574080,30.116666666666667,105.35,339.6
Sichuan,57411,574110,30.783333333333335,106.1,311.0
Sichuan,57413,574130,30.85,106.96666666666667,296.2
Sichuan,57414,574140,30.516666666666666,106.45,404.9
Sichuan,57415,574150,30.533333333333335,106.63333333333334,395.5
Sichuan,57416,574160,30.333333333333332,106.93333333333334,392.5
Sichuan,57417,574170,30.35,106.28333333333333,317.1
Sichuan,57420,574200,30.75,107.18333333333334,419.0
Sichuan,57503,575030,29.616666666666667,105.11666666666666,351.4
Sichuan,57507,575070,29.333333333333332,105.3,386.9
Sichuan,57508,575080,29.15,105.36666666666666,295.0
Sichuan,57600,576000,28.716666666666665,105.06666666666666,421.8
Sichuan,57603,576030,28.816666666666666,105.83333333333333,284.4
Sichuan,57608,576080,28.166666666666668,105.43333333333334,378.6
Tianjin,54428,544280,40.03333333333333,117.4,16.9
Tianjin,54523,545230,39.38333333333333,117.01666666666667,5.7
Tianjin,54525,545250,39.733333333333334,117.28333333333333,6.3
Tianjin,54526,545260,39.083333333333336,117.33333333333333,2.6
Tianjin,54527,545270,39.083333333333336,117.05,4.3
Tianjin,54528,545280,39.233333333333334,117.13333333333334,4.6
Tianjin,54529,545290,39.35,117.81666666666666,5.1
Tianjin,54530,545300,39.233333333333334,117.76666666666667,2.5
Tianjin,54619,546190,38.916666666666664,116.91666666666667,6.7
Tianjin,54622,546220,38.983333333333334,117.36666666666666,3.9
Tianjin,54623,546230,39.05,117.71666666666667,5.7
Tianjin,54645,546450,38.85,117.46666666666667,3.4
Ningxia,53517,535170,39.266666666666666,106.33333333333333,1466.4
Ningxia,53518,535180,39.03333333333333,106.35,1118.7
Ningxia,53519,535190,39.21666666666667,106.76666666666667,1093.1
Ningxia,53603,536030,38.833333333333336,106.36666666666666,1096.0
Ningxia,53610,536100,38.56666666666667,106.35,1107.0
Ningxia,53611,536110,38.88333333333333,106.55,1099.4
Ningxia,53612,536120,37.983333333333334,106.18333333333334,1132.2
Ningxia,53614,536140,38.46666666666667,106.2,1111.6
Ningxia,53615,536150,38.8,106.7,1102.9
Ningxia,53617,536170,38.03333333333333,106.08333333333333,1119.2
Ningxia,53618,536180,38.28333333333333,106.25,1115.5
Ningxia,53619,536190,38.11666666666667,106.3,1117.3
Ningxia,53704,537040,37.53333333333333,105.18333333333334,1226.6
Ningxia,53705,537050,37.483333333333334,105.68333333333334,1184.4
Ningxia,53707,537070,36.93333333333333,105.25,1699.0
Ningxia,53723,537230,37.8,107.38333333333334,1350.4
Ningxia,53727,537270,37.166666666666664,107.11666666666666,1713.5
Ningxia,53806,538060,36.56666666666667,105.65,1854.8
Ningxia,53810,538100,36.96666666666667,105.9,1340.7
Ningxia,53817,538170,36.0,106.26666666666667,1754.2
Ningxia,53881,538810,37.28333333333333,106.48333333333333,1382.9
Ningxia,53903,539030,35.96666666666667,105.71666666666667,1917.9
Ningxia,53910,539100,35.666666666666664,106.2,2839.1
Ningxia,53914,539140,35.61666666666667,106.11666666666666,2079.5
Ningxia,53916,539160,35.5,106.31666666666666,1949.1
Anhui,58015,580150,34.45,116.33333333333333,45.4
Anhui,58016,580160,34.18333333333333,116.96666666666667,35.9
Anhui,58102,581020,33.86666666666667,115.76666666666667,39.2
Anhui,58107,581070,33.016666666666666,115.28333333333333,37.0
Anhui,58108,581080,33.233333333333334,115.33333333333333,35.0
Anhui,58109,581090,33.18333333333333,115.61666666666666,34.2
Anhui,58112,581120,30.733333333333334,116.45,969.4
Anhui,58113,581130,33.93333333333333,116.75,32.8
Anhui,58114,581140,33.483333333333334,116.18333333333334,32.3
Anhui,58116,581160,33.983333333333334,116.83333333333333,32.7
Anhui,58117,581170,33.13333333333333,116.2,29.4
Anhui,58118,581180,33.266666666666666,116.51666666666667,27.2
Anhui,58122,581220,33.63333333333333,116.98333333333333,27.1
Anhui,58125,581250,33.583333333333336,117.51666666666667,24.4
Anhui,58126,581260,33.46666666666667,117.86666666666666,20.7
Anhui,58127,581270,32.983333333333334,117.2,22.4
Anhui,58128,581280,33.333333333333336,117.35,22.2
Anhui,58129,581290,33.15,117.83333333333333,16.1
Anhui,58202,582020,32.666666666666664,115.56666666666666,32.4
Anhui,58203,582030,32.86666666666667,115.73333333333333,33.9
Anhui,58210,582100,32.65,116.23333333333333,26.2
Anhui,58212,582120,32.71666666666667,116.76666666666667,24.2
Anhui,58214,582140,32.333333333333336,116.28333333333333,34.1
Anhui,58215,582150,32.43333333333333,116.78333333333333,26.9
Anhui,58220,582200,32.46666666666667,117.15,29.3
Anhui,58221,582210,32.85,117.3,28.0
Anhui,58222,582220,32.85,117.55,25.6
Anhui,58223,582230,32.8,117.98333333333333,32.6
Anhui,58224,582240,32.65,117.01666666666667,33.6
Anhui,58225,582250,32.53333333333333,117.66666666666667,70.6
Anhui,58234,582340,32.46666666666667,118.41666666666667,41.6
Anhui,58236,582360,32.35,118.25,34.7
Anhui,58240,582400,32.68333333333333,119.01666666666667,22.5
Anhui,58306,583060,31.683333333333334,115.88333333333334,96.5
Anhui,58311,583110,31.733333333333334,116.5,75.3
Anhui,58314,583140,31.4,116.31666666666666,87.6
Anhui,58316,583160,31.466666666666665,116.91666666666667,24.8
Anhui,58317,583170,30.866666666666667,116.36666666666666,435.4
Anhui,58319,583190,31.066666666666666,116.95,86.0
Anhui,58320,583200,31.733333333333334,117.13333333333334,22.8
Anhui,58321,583210,31.783333333333335,117.3,28.2
Anhui,58323,583230,31.883333333333333,117.46666666666667,26.0
Anhui,58326,583260,31.583333333333332,117.83333333333333,31.9
Anhui,58327,583270,31.266666666666666,117.28333333333333,46.4
Anhui,58329,583290,31.333333333333332,117.86666666666666,10.8
Anhui,58330,583300,31.75,118.08333333333333,27.0
Anhui,58331,583310,31.733333333333334,118.36666666666666,23.5
